period,respondent,respondent-name,type,type-name,timezone,timezone-description,value,value-units
2024-09-19,CAL,California,D,Demand,Central,Central,744824,megawatthours
2024-09-19,CAR,Carolinas,D,Demand,Central,Central,624502,megawatthours
2024-09-19,FLA,Florida,D,Demand,Central,Central,842459,megawatthours
2024-09-19,NY,New York,D,Demand,Central,Central,434757,megawatthours
2024-09-19,TEN,Tennessee,D,Demand,Central,Central,483801,megawatthours
2024-09-19,TEX,Texas,D,Demand,Central,Central,1555351,megawatthours
2024-09-18,CAL,California,D,Demand,Central,Central,738785,megawatthours
2024-09-18,CAR,Carolinas,D,Demand,Central,Central,606052,megawatthours
2024-09-18,FLA,Florida,D,Demand,Central,Central,859867,megawatthours
2024-09-18,NY,New York,D,Demand,Central,Central,421310,megawatthours
2024-09-18,TEN,Tennessee,D,Demand,Central,Central,452666,megawatthours
2024-09-18,TEX,Texas,D,Demand,Central,Central,1504436,megawatthours
2024-09-17,CAL,California,D,Demand,Central,Central,736264,megawatthours
2024-09-17,CAR,Carolinas,D,Demand,Central,Central,576356,megawatthours
2024-09-17,FLA,Florida,D,Demand,Central,Central,840451,megawatthours
2024-09-17,NY,New York,D,Demand,Central,Central,422520,megawatthours
2024-09-17,TEN,Tennessee,D,Demand,Central,Central,440888,megawatthours
2024-09-17,TEX,Texas,D,Demand,Central,Central,1454103,megawatthours
2024-09-16,CAL,California,D,Demand,Central,Central,734323,megawatthours
2024-09-16,CAR,Carolinas,D,Demand,Central,Central,557992,megawatthours
2024-09-16,FLA,Florida,D,Demand,Central,Central,828080,megawatthours
2024-09-16,NY,New York,D,Demand,Central,Central,415644,megawatthours
2024-09-16,TEN,Tennessee,D,Demand,Central,Central,455802,megawatthours
2024-09-16,TEX,Texas,D,Demand,Central,Central,1451937,megawatthours
2024-09-15,CAL,California,D,Demand,Central,Central,710171,megawatthours
2024-09-15,CAR,Carolinas,D,Demand,Central,Central,574849,megawatthours
2024-09-15,FLA,Florida,D,Demand,Central,Central,811846,megawatthours
2024-09-15,NY,New York,D,Demand,Central,Central,403797,megawatthours
2024-09-15,TEN,Tennessee,D,Demand,Central,Central,419485,megawatthours
2024-09-15,TEX,Texas,D,Demand,Central,Central,1431796,megawatthours
2024-09-14,CAL,California,D,Demand,Central,Central,761236,megawatthours
2024-09-14,CAR,Carolinas,D,Demand,Central,Central,585626,megawatthours
2024-09-14,FLA,Florida,D,Demand,Central,Central,825268,megawatthours
2024-09-14,NY,New York,D,Demand,Central,Central,412106,megawatthours
2024-09-14,TEN,Tennessee,D,Demand,Central,Central,414514,megawatthours
2024-09-14,TEX,Texas,D,Demand,Central,Central,1462155,megawatthours
2024-09-13,CAL,California,D,Demand,Central,Central,805682,megawatthours
2024-09-13,CAR,Carolinas,D,Demand,Central,Central,594344,megawatthours
2024-09-13,FLA,Florida,D,Demand,Central,Central,855075,megawatthours
2024-09-13,NY,New York,D,Demand,Central,Central,421445,megawatthours
2024-09-13,TEN,Tennessee,D,Demand,Central,Central,434413,megawatthours
2024-09-13,TEX,Texas,D,Demand,Central,Central,1425619,megawatthours
2024-09-12,CAL,California,D,Demand,Central,Central,811598,megawatthours
2024-09-12,CAR,Carolinas,D,Demand,Central,Central,587834,megawatthours
2024-09-12,FLA,Florida,D,Demand,Central,Central,855243,megawatthours
2024-09-12,NY,New York,D,Demand,Central,Central,409086,megawatthours
2024-09-12,TEN,Tennessee,D,Demand,Central,Central,409210,megawatthours
2024-09-12,TEX,Texas,D,Demand,Central,Central,1349608,megawatthours
2024-09-11,CAL,California,D,Demand,Central,Central,842801,megawatthours
2024-09-11,CAR,Carolinas,D,Demand,Central,Central,582144,megawatthours
2024-09-11,FLA,Florida,D,Demand,Central,Central,838345,megawatthours
2024-09-11,NY,New York,D,Demand,Central,Central,389448,megawatthours
2024-09-11,TEN,Tennessee,D,Demand,Central,Central,456723,megawatthours
2024-09-11,TEX,Texas,D,Demand,Central,Central,1330083,megawatthours
2024-09-10,CAL,California,D,Demand,Central,Central,966614,megawatthours
2024-09-10,CAR,Carolinas,D,Demand,Central,Central,583503,megawatthours
2024-09-10,FLA,Florida,D,Demand,Central,Central,831130,megawatthours
2024-09-10,NY,New York,D,Demand,Central,Central,389271,megawatthours
2024-09-10,TEN,Tennessee,D,Demand,Central,Central,442036,megawatthours
2024-09-10,TEX,Texas,D,Demand,Central,Central,1298817,megawatthours
2024-09-09,CAL,California,D,Demand,Central,Central,1073082,megawatthours
2024-09-09,CAR,Carolinas,D,Demand,Central,Central,567716,megawatthours
2024-09-09,FLA,Florida,D,Demand,Central,Central,862221,megawatthours
2024-09-09,NY,New York,D,Demand,Central,Central,378650,megawatthours
2024-09-09,TEN,Tennessee,D,Demand,Central,Central,416016,megawatthours
2024-09-09,TEX,Texas,D,Demand,Central,Central,1246332,megawatthours
2024-09-08,CAL,California,D,Demand,Central,Central,1002119,megawatthours
2024-09-08,CAR,Carolinas,D,Demand,Central,Central,522828,megawatthours
2024-09-08,FLA,Florida,D,Demand,Central,Central,860571,megawatthours
2024-09-08,NY,New York,D,Demand,Central,Central,338268,megawatthours
2024-09-08,TEN,Tennessee,D,Demand,Central,Central,371115,megawatthours
2024-09-08,TEX,Texas,D,Demand,Central,Central,1196692,megawatthours
2024-09-07,CAL,California,D,Demand,Central,Central,1022825,megawatthours
2024-09-07,CAR,Carolinas,D,Demand,Central,Central,586456,megawatthours
2024-09-07,FLA,Florida,D,Demand,Central,Central,862161,megawatthours
2024-09-07,NY,New York,D,Demand,Central,Central,385492,megawatthours
2024-09-07,TEN,Tennessee,D,Demand,Central,Central,407243,megawatthours
2024-09-07,TEX,Texas,D,Demand,Central,Central,1268895,megawatthours
2024-09-06,CAL,California,D,Demand,Central,Central,1107124,megawatthours
2024-09-06,CAR,Carolinas,D,Demand,Central,Central,603237,megawatthours
2024-09-06,FLA,Florida,D,Demand,Central,Central,868976,megawatthours
2024-09-06,NY,New York,D,Demand,Central,Central,415978,megawatthours
2024-09-06,TEN,Tennessee,D,Demand,Central,Central,474925,megawatthours
2024-09-06,TEX,Texas,D,Demand,Central,Central,1355611,megawatthours
2024-09-05,CAL,California,D,Demand,Central,Central,1073321,megawatthours
2024-09-05,CAR,Carolinas,D,Demand,Central,Central,605701,megawatthours
2024-09-05,FLA,Florida,D,Demand,Central,Central,867876,megawatthours
2024-09-05,NY,New York,D,Demand,Central,Central,401782,megawatthours
2024-09-05,TEN,Tennessee,D,Demand,Central,Central,499200,megawatthours
2024-09-05,TEX,Texas,D,Demand,Central,Central,1357410,megawatthours
2024-09-04,CAL,California,D,Demand,Central,Central,1014478,megawatthours
2024-09-04,CAR,Carolinas,D,Demand,Central,Central,591402,megawatthours
2024-09-04,FLA,Florida,D,Demand,Central,Central,857305,megawatthours
2024-09-04,NY,New York,D,Demand,Central,Central,393114,megawatthours
2024-09-04,TEN,Tennessee,D,Demand,Central,Central,473333,megawatthours
2024-09-04,TEX,Texas,D,Demand,Central,Central,1324943,megawatthours
2024-09-03,CAL,California,D,Demand,Central,Central,943335,megawatthours
2024-09-03,CAR,Carolinas,D,Demand,Central,Central,614984,megawatthours
2024-09-03,FLA,Florida,D,Demand,Central,Central,854912,megawatthours
2024-09-03,NY,New York,D,Demand,Central,Central,382469,megawatthours
2024-09-03,TEN,Tennessee,D,Demand,Central,Central,473979,megawatthours
2024-09-03,TEX,Texas,D,Demand,Central,Central,1339874,megawatthours
2024-09-02,CAL,California,D,Demand,Central,Central,838764,megawatthours
2024-09-02,CAR,Carolinas,D,Demand,Central,Central,668580,megawatthours
2024-09-02,FLA,Florida,D,Demand,Central,Central,829158,megawatthours
2024-09-02,NY,New York,D,Demand,Central,Central,391973,megawatthours
2024-09-02,TEN,Tennessee,D,Demand,Central,Central,463243,megawatthours
2024-09-02,TEX,Texas,D,Demand,Central,Central,1371120,megawatthours
2024-09-01,CAL,California,D,Demand,Central,Central,811850,megawatthours
2024-09-01,CAR,Carolinas,D,Demand,Central,Central,681836,megawatthours
2024-09-01,FLA,Florida,D,Demand,Central,Central,804907,megawatthours
2024-09-01,NY,New York,D,Demand,Central,Central,437096,megawatthours
2024-09-01,TEN,Tennessee,D,Demand,Central,Central,457892,megawatthours
2024-09-01,TEX,Texas,D,Demand,Central,Central,1393492,megawatthours
2024-08-31,CAL,California,D,Demand,Central,Central,818151,megawatthours
2024-08-31,CAR,Carolinas,D,Demand,Central,Central,695184,megawatthours
2024-08-31,FLA,Florida,D,Demand,Central,Central,836929,megawatthours
2024-08-31,NY,New York,D,Demand,Central,Central,429725,megawatthours
2024-08-31,TEN,Tennessee,D,Demand,Central,Central,502690,megawatthours
2024-08-31,TEX,Texas,D,Demand,Central,Central,1433396,megawatthours
2024-08-30,CAL,California,D,Demand,Central,Central,852232,megawatthours
2024-08-30,CAR,Carolinas,D,Demand,Central,Central,762366,megawatthours
2024-08-30,FLA,Florida,D,Demand,Central,Central,848693,megawatthours
2024-08-30,NY,New York,D,Demand,Central,Central,437665,megawatthours
2024-08-30,TEN,Tennessee,D,Demand,Central,Central,550131,megawatthours
2024-08-30,TEX,Texas,D,Demand,Central,Central,1454619,megawatthours
2024-08-29,CAL,California,D,Demand,Central,Central,864811,megawatthours
2024-08-29,CAR,Carolinas,D,Demand,Central,Central,806743,megawatthours
2024-08-29,FLA,Florida,D,Demand,Central,Central,830327,megawatthours
2024-08-29,NY,New York,D,Demand,Central,Central,472001,megawatthours
2024-08-29,TEN,Tennessee,D,Demand,Central,Central,576313,megawatthours
2024-08-29,TEX,Texas,D,Demand,Central,Central,1466699,megawatthours
2024-08-28,CAL,California,D,Demand,Central,Central,903020,megawatthours
2024-08-28,CAR,Carolinas,D,Demand,Central,Central,779027,megawatthours
2024-08-28,FLA,Florida,D,Demand,Central,Central,883283,megawatthours
2024-08-28,NY,New York,D,Demand,Central,Central,540676,megawatthours
2024-08-28,TEN,Tennessee,D,Demand,Central,Central,566573,megawatthours
2024-08-28,TEX,Texas,D,Demand,Central,Central,1493083,megawatthours
2024-08-27,CAL,California,D,Demand,Central,Central,909054,megawatthours
2024-08-27,CAR,Carolinas,D,Demand,Central,Central,743293,megawatthours
2024-08-27,FLA,Florida,D,Demand,Central,Central,915516,megawatthours
2024-08-27,NY,New York,D,Demand,Central,Central,488943,megawatthours
2024-08-27,TEN,Tennessee,D,Demand,Central,Central,551753,megawatthours
2024-08-27,TEX,Texas,D,Demand,Central,Central,1487933,megawatthours
2024-08-26,CAL,California,D,Demand,Central,Central,860155,megawatthours
2024-08-26,CAR,Carolinas,D,Demand,Central,Central,696605,megawatthours
2024-08-26,FLA,Florida,D,Demand,Central,Central,877717,megawatthours
2024-08-26,NY,New York,D,Demand,Central,Central,475898,megawatthours
2024-08-26,TEN,Tennessee,D,Demand,Central,Central,534376,megawatthours
2024-08-26,TEX,Texas,D,Demand,Central,Central,1520365,megawatthours
2024-08-25,CAL,California,D,Demand,Central,Central,736522,megawatthours
2024-08-25,CAR,Carolinas,D,Demand,Central,Central,618748,megawatthours
2024-08-25,FLA,Florida,D,Demand,Central,Central,841686,megawatthours
2024-08-25,NY,New York,D,Demand,Central,Central,426194,megawatthours
2024-08-25,TEN,Tennessee,D,Demand,Central,Central,491157,megawatthours
2024-08-25,TEX,Texas,D,Demand,Central,Central,1547176,megawatthours
2024-08-24,CAL,California,D,Demand,Central,Central,755317,megawatthours
2024-08-24,CAR,Carolinas,D,Demand,Central,Central,587590,megawatthours
2024-08-24,FLA,Florida,D,Demand,Central,Central,809795,megawatthours
2024-08-24,NY,New York,D,Demand,Central,Central,405658,megawatthours
2024-08-24,TEN,Tennessee,D,Demand,Central,Central,479334,megawatthours
2024-08-24,TEX,Texas,D,Demand,Central,Central,1577824,megawatthours
2024-08-23,CAL,California,D,Demand,Central,Central,826061,megawatthours
2024-08-23,CAR,Carolinas,D,Demand,Central,Central,590441,megawatthours
2024-08-23,FLA,Florida,D,Demand,Central,Central,817119,megawatthours
2024-08-23,NY,New York,D,Demand,Central,Central,408123,megawatthours
2024-08-23,TEN,Tennessee,D,Demand,Central,Central,499149,megawatthours
2024-08-23,TEX,Texas,D,Demand,Central,Central,1691391,megawatthours
2024-08-22,CAL,California,D,Demand,Central,Central,884010,megawatthours
2024-08-22,CAR,Carolinas,D,Demand,Central,Central,597097,megawatthours
2024-08-22,FLA,Florida,D,Demand,Central,Central,790797,megawatthours
2024-08-22,NY,New York,D,Demand,Central,Central,389903,megawatthours
2024-08-22,TEN,Tennessee,D,Demand,Central,Central,473992,megawatthours
2024-08-22,TEX,Texas,D,Demand,Central,Central,1701086,megawatthours
2024-08-21,CAL,California,D,Demand,Central,Central,927124,megawatthours
2024-08-21,CAR,Carolinas,D,Demand,Central,Central,610125,megawatthours
2024-08-21,FLA,Florida,D,Demand,Central,Central,870073,megawatthours
2024-08-21,NY,New York,D,Demand,Central,Central,382063,megawatthours
2024-08-21,TEN,Tennessee,D,Demand,Central,Central,438944,megawatthours
2024-08-21,TEX,Texas,D,Demand,Central,Central,1687940,megawatthours
2024-08-20,CAL,California,D,Demand,Central,Central,918358,megawatthours
2024-08-20,CAR,Carolinas,D,Demand,Central,Central,675346,megawatthours
2024-08-20,FLA,Florida,D,Demand,Central,Central,920412,megawatthours
2024-08-20,NY,New York,D,Demand,Central,Central,399733,megawatthours
2024-08-20,TEN,Tennessee,D,Demand,Central,Central,467810,megawatthours
2024-08-20,TEX,Texas,D,Demand,Central,Central,1689909,megawatthours
2024-08-19,CAL,California,D,Demand,Central,Central,898758,megawatthours
2024-08-19,CAR,Carolinas,D,Demand,Central,Central,715318,megawatthours
2024-08-19,FLA,Florida,D,Demand,Central,Central,922935,megawatthours
2024-08-19,NY,New York,D,Demand,Central,Central,476878,megawatthours
2024-08-19,TEN,Tennessee,D,Demand,Central,Central,498349,megawatthours
2024-08-19,TEX,Texas,D,Demand,Central,Central,1686565,megawatthours
2024-08-18,CAL,California,D,Demand,Central,Central,797916,megawatthours
2024-08-18,CAR,Carolinas,D,Demand,Central,Central,708528,megawatthours
2024-08-18,FLA,Florida,D,Demand,Central,Central,877836,megawatthours
2024-08-18,NY,New York,D,Demand,Central,Central,454801,megawatthours
2024-08-18,TEN,Tennessee,D,Demand,Central,Central,507031,megawatthours
2024-08-18,TEX,Texas,D,Demand,Central,Central,1642343,megawatthours
2024-08-17,CAL,California,D,Demand,Central,Central,847517,megawatthours
2024-08-17,CAR,Carolinas,D,Demand,Central,Central,709672,megawatthours
2024-08-17,FLA,Florida,D,Demand,Central,Central,854782,megawatthours
2024-08-17,NY,New York,D,Demand,Central,Central,460984,megawatthours
2024-08-17,TEN,Tennessee,D,Demand,Central,Central,536634,megawatthours
2024-08-17,TEX,Texas,D,Demand,Central,Central,1647223,megawatthours
2024-08-16,CAL,California,D,Demand,Central,Central,940646,megawatthours
2024-08-16,CAR,Carolinas,D,Demand,Central,Central,710109,megawatthours
2024-08-16,FLA,Florida,D,Demand,Central,Central,864958,megawatthours
2024-08-16,NY,New York,D,Demand,Central,Central,493370,megawatthours
2024-08-16,TEN,Tennessee,D,Demand,Central,Central,569165,megawatthours
2024-08-16,TEX,Texas,D,Demand,Central,Central,1686077,megawatthours
2024-08-15,CAL,California,D,Demand,Central,Central,938333,megawatthours
2024-08-15,CAR,Carolinas,D,Demand,Central,Central,690230,megawatthours
2024-08-15,FLA,Florida,D,Demand,Central,Central,920690,megawatthours
2024-08-15,NY,New York,D,Demand,Central,Central,481754,megawatthours
2024-08-15,TEN,Tennessee,D,Demand,Central,Central,552435,megawatthours
2024-08-15,TEX,Texas,D,Demand,Central,Central,1673147,megawatthours
2024-08-14,CAL,California,D,Demand,Central,Central,930015,megawatthours
2024-08-14,CAR,Carolinas,D,Demand,Central,Central,688323,megawatthours
2024-08-14,FLA,Florida,D,Demand,Central,Central,973111,megawatthours
2024-08-14,NY,New York,D,Demand,Central,Central,466263,megawatthours
2024-08-14,TEN,Tennessee,D,Demand,Central,Central,515364,megawatthours
2024-08-14,TEX,Texas,D,Demand,Central,Central,1663955,megawatthours
2024-08-13,CAL,California,D,Demand,Central,Central,928925,megawatthours
2024-08-13,CAR,Carolinas,D,Demand,Central,Central,676721,megawatthours
2024-08-13,FLA,Florida,D,Demand,Central,Central,970054,megawatthours
2024-08-13,NY,New York,D,Demand,Central,Central,437590,megawatthours
2024-08-13,TEN,Tennessee,D,Demand,Central,Central,520721,megawatthours
2024-08-13,TEX,Texas,D,Demand,Central,Central,1660451,megawatthours
2024-08-12,CAL,California,D,Demand,Central,Central,945602,megawatthours
2024-08-12,CAR,Carolinas,D,Demand,Central,Central,739263,megawatthours
2024-08-12,FLA,Florida,D,Demand,Central,Central,925209,megawatthours
2024-08-12,NY,New York,D,Demand,Central,Central,435785,megawatthours
2024-08-12,TEN,Tennessee,D,Demand,Central,Central,486757,megawatthours
2024-08-12,TEX,Texas,D,Demand,Central,Central,1647440,megawatthours
2024-08-11,CAL,California,D,Demand,Central,Central,884520,megawatthours
2024-08-11,CAR,Carolinas,D,Demand,Central,Central,723485,megawatthours
2024-08-11,FLA,Florida,D,Demand,Central,Central,907723,megawatthours
2024-08-11,NY,New York,D,Demand,Central,Central,420864,megawatthours
2024-08-11,TEN,Tennessee,D,Demand,Central,Central,453132,megawatthours
2024-08-11,TEX,Texas,D,Demand,Central,Central,1578943,megawatthours
2024-08-10,CAL,California,D,Demand,Central,Central,890210,megawatthours
2024-08-10,CAR,Carolinas,D,Demand,Central,Central,752773,megawatthours
2024-08-10,FLA,Florida,D,Demand,Central,Central,919195,megawatthours
2024-08-10,NY,New York,D,Demand,Central,Central,458083,megawatthours
2024-08-10,TEN,Tennessee,D,Demand,Central,Central,468696,megawatthours
2024-08-10,TEX,Texas,D,Demand,Central,Central,1548306,megawatthours
2024-08-09,CAL,California,D,Demand,Central,Central,943609,megawatthours
2024-08-09,CAR,Carolinas,D,Demand,Central,Central,738504,megawatthours
2024-08-09,FLA,Florida,D,Demand,Central,Central,940941,megawatthours
2024-08-09,NY,New York,D,Demand,Central,Central,500753,megawatthours
2024-08-09,TEN,Tennessee,D,Demand,Central,Central,528653,megawatthours
2024-08-09,TEX,Texas,D,Demand,Central,Central,1604956,megawatthours
2024-08-08,CAL,California,D,Demand,Central,Central,942591,megawatthours
2024-08-08,CAR,Carolinas,D,Demand,Central,Central,661782,megawatthours
2024-08-08,FLA,Florida,D,Demand,Central,Central,972134,megawatthours
2024-08-08,NY,New York,D,Demand,Central,Central,437745,megawatthours
2024-08-08,TEN,Tennessee,D,Demand,Central,Central,544098,megawatthours
