location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
1504,"Belle Glade","pm25",3.9,"µg/m³","2025-12-16T04:00:00Z","2025-12-15T23:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.8,"µg/m³","2025-12-16T05:00:00Z","2025-12-16T00:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.4,"µg/m³","2025-12-16T06:00:00Z","2025-12-16T01:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-16T07:00:00Z","2025-12-16T02:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.8,"µg/m³","2025-12-16T08:00:00Z","2025-12-16T03:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",2.9,"µg/m³","2025-12-16T09:00:00Z","2025-12-16T04:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-16T10:00:00Z","2025-12-16T05:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3,"µg/m³","2025-12-16T11:00:00Z","2025-12-16T06:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",4.2,"µg/m³","2025-12-16T12:00:00Z","2025-12-16T07:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
1504,"Belle Glade","pm25",3.3,"µg/m³","2025-12-16T13:00:00Z","2025-12-16T08:00:00-05:00","America/New_York",26.724167,-80.663055,,,,"Unknown Governmental Organization","AirNow"
